Part_Number,Alt_Code,Supplier_Code,Manufacturer,Product_Type,Description,Micron,Media,Max_Temp_F,Max_PSI,Flow_Rate,Efficiency,Application,Industry,In_Stock,Qty_On_Hand,Price
HC9800FRS8Z,HC9800FRS8Z,HC9800FRS8Z,Pall Trincor,Filter Element,Filter Element,3,Glass Fiber,180.0,150.0,10 GPM,,Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,182.28
HC9801FCP13H,HC9801FCP13H,HC9801FCP13H,Pall Corporation,Filter Element,Filter Element,13,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,0
HC9801FCP4H,HC9801FCP4H,HC9801FCP4H,Pall Corporation,Filter Element,Filter Element,5,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,312.88
HC9801FCP4Z,HC9801FCP4Z,HC9801FCP4Z,Pall Corporation,Filter Element,Filter Element,3,Coralon Glass Fiber (Viton),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,117.2
HC9801FCP8H,HC9801FCP8H,HC9801FCP8H,Pall Corporation,Filter Element,Filter Element,8,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,154.39
HC9801FCP8Z,HC9801FCP8Z,HC9801FCP8Z,Pall Corporation,Filter Element,Filter Element,3,Coralon Glass Fiber (Viton),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,212.18
HC9801FCS8H,HC9801FCS8H,HC9801FCS8H,Pall Corporation,Filter Element,Filter Element,8,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,426.18
HC9801FCT4H,HC9801FCT4H,HC9801FCT4H,Pall Corporation,Filter Element,Filter Element,25,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0,294.21
HC9801FDN8ZY518,QA00074,HC9801FDN8ZY518,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9801FDP13H,QA00080,HC9801FDP13H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,248.14
HC9801FDP4H,QA00075,HC9801FDP4H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,255.3
HC9801FDP4Z,QA00076,HC9801FDP4Z,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,143.37
HC9801FDP8H,QA00735,HC9801FDP8H,Pall Corporation,Filter Element,"Filter Element, 20541",5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,148
HC9801FDP8Z,QA00077,HC9801FDP8Z,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9801FDP8ZY518,QA00079,HC9801FDP8ZY518,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,245.37
HC9801FDS13H,QA00736,HC9801FDS13H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9801FDS4H,QA00733,HC9801FDS4H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,277.5
HC9801FDS8H,QA00734,HC9801FDS8H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,142.68
HC9801FDT13H,QA00086,HC9801FDT13H,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9801FDT13Z,QA00087,HC9801FDT13Z,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9801FDT4H,QA00740,HC9801FDT4H,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,291.37
HC9800FKN13H,QA00713,HC9800FKN13H,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKN4H,QA00700,HC9800FKN4H,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,110.84
HC9800FKN4Z,QA00069,HC9800FKN4Z,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKN7HYP08,QA00714,HC9800FKN7HYP08,Pall Corporation,Filter Element,"Filter Element, 591551",7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKN8H,QA00710,HC9800FKN8H,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,119.13
HC9800FKP13H,QA00719,HC9800FKP13H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKP4H,QA00715,HC9800FKP4H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,126.85
HC9800FKP8H,QA00718,HC9800FKP8H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,149.14
HC9800FKP8J,QA00692,HC9800FKP8J,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKS13H,QA00730,HC9800FKS13H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKS4H,QA00728,HC9800FKS4H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,90.97
HC9800FKS8H,QA00720,HC9800FKS8H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,36.7
HC9800FKT13H,QA00726,HC9800FKT13H,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKT13Z,QA00727,HC9800FKT13Z,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,129.37
HC9800FKT4H,QA00725,HC9800FKT4H,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKT4Z,QA02610,HC9800FKT4Z,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9800FKT8H,QA00072,HC9800FKT8H,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,128.55
HC9800FRN4Z,HC9800FRN4Z,HC9800FRN4Z,Pall Corporation,Filter Element,Filter Element,3,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,157
HC9800FRS13Z,HC9800FRS13Z,HC9800FRS13Z,Pall Corporation,Filter Element,Filter Element,3,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,233.06
HC9800FRS4Z,HC9800FRS4Z,HC9800FRS4Z,Pall Corporation,Filter Element,Filter Element,3,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,151.09
HC9824FMN8H,HC9824FMN8H,HC9824FMN8H,Pall Corporation,Bag Filter,Filter Element,7,Glass Fiber,275.0,30.0,100 GPM,,Lube and Hydraulic Oil Filtration,,No,0,0
HC9824FRN8Z,HC9824FRN8Z,HC9824FRN8Z,Pall Corporation,Filter Element,Filter Element,3,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,187.41
HC9901FCP13H,HC9901FCP13H,HC9901FCP13H,Pall Corporation,Filter Element,Filter Element,13,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,304.57
HC9901FCS26Z,HC9901FCS26Z,HC9901FCS26Z,Pall Corporation,Filter Element,Filter Element,3,Coralon Glass Fiber (Viton),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,2469.13
HC9901FCT26Z,HC9901FCT26Z,HC9901FCT26Z,Pall Corporation,Filter Element,Filter Element,3,Coralon Glass Fiber (Viton),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,2422.54
HC9901FDP13Z,QA02647,HC9901FDP13Z,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,770.6
HC9901FDT13H,QA02650,HC9901FDT13H,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HCG200FKS4H,HCG200FKS4H,HCG200FKS4H,Pall Corporation,Filter Element,Filter Element,2000,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,60
HCG200FKS4Z,HCG200FKS4,HCG200FKS4Z,Pall Corporation,Filter Element,Filter Element,2000,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,44.51
HCG300FCS4Z,HCG300FCS4Z,HCG300FCS4Z,Pall Corporation,Filter Element,Filter Element,2000,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HCG300FKD8H,QA01045,HCG300FKD8H,Pall Corporation,Filter Element,Filter Element,0.1,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Semiconductor, Electronics",No,0,0
HCG300FKS8H,HCG300FKS8H,HCG300FKS8H,Pall Corporation,Filter Element,Filter Element,2000,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HCG300FKS8Z,HCG300FKS8Z,HCG300FKS8Z,Pall Corporation,Filter Element,Filter Element,2000,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,76.76
HCT200FCS08H,HCT200FCS08H,HCT200FCS08H,Pall Corporation,Filter Element,Filter Element,2000,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HCYH01E240FCP9HE,HCYH01E240FCP9HE,HCYH01E240FCP9HE,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,176.46
HEA.4559D,HEA.4559D,HEA.4559D,American Filter Manufacturing Inc.,Filter Cartridge,Filter Element,0.2-50,Various,180.0,75.0,0.4 GPM per sheet,Nominal,High Eff Pleated HEA,,No,0,31.85
HEA252D,HEA252D,HEA252D,American Filter Manufacturing Inc.,Filter Cartridge,Filter Element,0.2-50,Various,180.0,75.0,0.4 GPM per sheet,Nominal,High Eff Pleated HEA,,No,0,37.52
HEA554S,HEA554S,HEA554S,American Filter Manufacturing Inc.,Filter Cartridge,Filter Element,0.2-50,Various,180.0,75.0,0.4 GPM per sheet,Nominal,High Eff Pleated HEA,,No,0,52.8
HEB132D,HEB132D,HEB132D,American Filter Manufacturing Inc.,Filter Cartridge,Filter Element,0.2-50,Various,180.0,75.0,0.4 GPM per sheet,Nominal,High Eff Pleated HEA,,No,0,0
HEB294D,HEB294D,HEB294D,American Filter Manufacturing Inc.,Filter Cartridge,Filter Element,0.2-50,Various,180.0,75.0,0.4 GPM per sheet,Nominal,High Eff Pleated HEA,,No,0,76.05
HEC572B,HEC572B,HEC572B,American Filter Manufacturing Inc.,Filter Cartridge,Filter Element,,Various,180.0,75.0,0.4 GPM per sheet,Nominal,AFM Filtration,,No,0,26
HEF1000AF,3032400,3032400,,Filter,Filter Element (3032400),,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
HEF1000SU,3032408,3032408,,Filter,Filter Element (3032408),,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
HEF1200AF,3032401,3032401,,Filter,Filter Element,,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
3032409,3032409,3032409,,Filter,Filter Element,,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
HEF150SU,HEF150SU,HEF150SU,,Filter,Filter Element (3032556),,Various,180.0,100.0,8 GPM,Nominal,,,No,0,359
HEF20AF,HEF20AF,HEF20AF,,Filter,Filter Element,,Various,180.0,100.0,16 GPM,Nominal,,,No,0,108
HEF275AF,3032396,3032396,,Filter,Filter Element (3032396,,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
HEF275SU,3032404,3032404,,Filter,Filter Element (3032404),,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
HEF400AF,3032397,3032397,,Filter,Filter Element,,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
HEF400SU,3032405,3032405,,Filter,Filter Element,,Various,180.0,100.0,8 GPM,Nominal,,,No,0.0,0.0
HEF60AF,HEF60AF,HEF60AF,,Filter,"Filter Element, 3032394",,Various,180.0,100.0,8 GPM,Nominal,,,No,0,231
HEF60SU,HEF60SU,HEF60SU,,Filter,"Filter Element, 3032402",,Various,180.0,100.0,8 GPM,Nominal,,,No,0,284
HEF800HT,HEF800HT,HEF800HT,,Filter,Filter Element,,Various,180.0,100.0,8 GPM,Nominal,,,No,0,0
HF-08,HF08,HF08,,Filter,Filter,,Various,180.0,150.0,1-10 GPM,Nominal,,,No,0.0,0.0
HF-20-40B,HF2040B,HF2040B,Graver Technologies,Filter Cartridge,Filter Element,,Microglass,176.0,150.0,28 GPM,Absolute,Graver Filtration Element,"Hydraulic Systems, Manufacturing",No,0.0,0.0
HF.ZS01-40-FSE,HF.ZS 01-40-FSE,HFZS0140FSE,,Filter Cartridge,Filter Cartridge,,,,,,,,,No,0.0,0.0
HC9801FDT4Z,QA00084,HC9801FDT4Z,Pall Corporation,Filter Element,Filter Element,25,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9801FHP8ZY518,HC9801FHP8ZY518,HC9801FHP8ZY518,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,722.47
HC9801FHZ8Z,HC9801FHZ8Z,HC9801FHZ8Z,Pall Corporation,Filter Element,Filter Element,3,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Aerospace, Military, Hydraulic Systems, Manufacturing",No,0,0
HC9804FCP4H,HC9804FCP4H,HC9804FCP4H,Pall Corporation,Filter Element,Filter Element,5,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,103.64
HC9804FCP8H,HC9804FCP8H,HC9804FCP8H,Pall Corporation,Filter Element,Filter Element,8,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,117.42
HC9804FCS13H,HC9804FCS13H,HC9804FCS13H,Pall Corporation,Filter Element,Filter Element,13,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,79.46
HC9804FCS4H,HC9804FCS4H,HC9804FCS4H,Pall Corporation,Filter Element,Filter Element,12,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,106.75
HC9804FCS8H,HC9804FCS8H,HC9804FCS8H,Pall Corporation,Filter Element,Filter Element,8,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,88.53
HC9804FKN13H,QA00662,HC9804FKN13H,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9804FKN8HYQ15,QA00658,HC9804FKN8HYQ15,Pall Corporation,Filter Element,"Filter Element, 110-49W91",7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,62.22
HC9804FKP13H,QA00665,HC9804FKP13H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,130.78
HC9804FKP4H,QA00659,HC9804FKP4H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9804FKP8H,QA00660,HC9804FKP8H,Pall Corporation,Filter Element,Filter Element,5,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,117.63
HC9804FKS13H,QA00845,HC9804FKS13H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,64.77
HC9804FMN4H,QA00849,HC9804FMN4H,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,29.12
HC9804FMN4HYP08,QA00850,HC9804FMN4HYP08,Pall Corporation,Filter Element,"Filter Element, 0521551-1",7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9804FMN8H,QA00672,HC9804FMN8H,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9804FMN8HYP08,QA00860,HC9804FMN8HYP08,Pall Corporation,Filter Element,Filter Element  0591551-1,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,0
HC9804FMS4H,QA02635,HC9804FMS4H,Pall Corporation,Filter Element,Filter Element,12,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,71.81
HC9824FCN8H,HC9824FCN8H,HC9824FCN8H,Pall Corporation,Filter Element,Filter Element,8,Coralon Glass Fiber (Nitrile),180.0,75.0,15 GPM,Beta 2000 (99.95%),Lube and Hydraulic Oil Filtration,"Hydraulic Systems, Manufacturing",No,0,173.54
HC9824FKN8H,QA00830,HC9824FKN8H,Pall Corporation,Filter Element,Filter Element,7,Various,180.0,75.0,15 GPM,Various,Lube and Hydraulic Oil Filtration,,No,0,80.18
KPF15060ZH-W,KPF15060ZHW,KPF15060ZHW,,Filter Element,Coalescing Element,,,200.0,100.0,8 GPM,,,,No,0.0,0.0
KPF20187VE-W,KPF20187VEW,KPF20187VEW,,Filter Element,Filter Element,,,200.0,100.0,8 GPM,,,,No,0.0,0.0
KPF20187XE-W,KPF20187XEW,KPF20187XEW,,Filter Element,Filter Element,,,200.0,100.0,8 GPM,,,,No,0.0,0.0
KPF20187XME-W,KPF20187XMEW,KPF20187XMEW,,Filter Element,Filter Element,,,200.0,100.0,8 GPM,,,,No,0.0,0.0
KPF20187ZH-W,KPF20187ZHW,KPF20187ZHW,,Filter Element,Filter Element,,,200.0,100.0,8 GPM,,,,No,0.0,0.0
KPFZH6QH-RSM,KPFZH6QHRSM,KPFZH6QHRSM,,Filter Element,Filter Element,,,200.0,100.0,8 GPM,,,,No,0.0,0.0
KS-PO-1-D1-30-E1,KSPO1D130E1,KSPO1D130E1,Fil-Trek Corporation,Bag Filter,Filter Element,,,275.0,30.0,100 GPM,,,,No,0.0,0.0
KS-PO-1-D1-40-E1,KSPO1D140E1,KSPO1D140E1,Fil-Trek Corporation,Bag Filter,Filter,,,275.0,30.0,100 GPM,,,,No,0.0,0.0
KS-PO-10-D1-30-E1,KS-PO-10-D1-30-E1,KS-PO-10-D1-30-E1,Fil-Trek Corporation,Bag Filter,Filter Element,10,,275.0,30.0,100 GPM,,,"Hydraulic Systems, Manufacturing, Refinery",No,0,6.92
KS-PO-20-D1-10-E1,KSPO20D110E1,KSPO20D110E1,Fil-Trek Corporation,Bag Filter,Filter Element,,,275.0,30.0,100 GPM,,,,No,0.0,0.0
KS-PO-5-D1-30-E1,KS-PO-5-D1-30-E1,KS-PO-5-D1-30-E1,Fil-Trek Corporation,Bag Filter,Filter,5,,275.0,30.0,100 GPM,,,"Hydraulic Systems, Manufacturing",No,0,9.28
KS-PO-5-D1-40-E1,005008-00011,005008-00011,Fil-Trek Corporation,Bag Filter,Filter Element,,,275.0,30.0,100 GPM,,,,No,0.0,0.0
KS50600X612MM/TB07565,QS05090,B07565,Pall Corporation,Filter Element,Filter Sheet,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
KS50IR200X2004L17/B07922,QS05093,B07922,Pall Corporation,Filter Element,Filter Sheet,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
KS50P/TB19983,QS05087,B19983,Pall Corporation,Filter Element,90 mm Disc Filter 25/box,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
KS80400X400/B07572,KS80400X400,B07572,Pall Corporation,Filter Element,Filter Sheet,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
KS8047D/B10757,KS8047D/B10757,B10757,Pall Corporation,Filter Element,Filter Sheet,,Various,180.0,75.0,15 GPM,Various,,,No,0,3.37
KS80500DML78,QS05410,KS80500DML78,Pall Corporation,Filter Element,Filter Sheet,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
KS80IR600X612/TB21710,QS05099,B21710,Pall Corporation,Filter Element,Filter Sheet,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
KWH,KWH,7615656,,Filter Element,Filter Element,,,,,,,,,No,0,54.3
KX25-001U-10BB,AB-40-PP1D-P1ZFG Private Label w/7600EAE,AB-40-PP1D-P1ZFG Private Label w/7600EAE,FTC-Filtration Technology,Filter Cartridge,Filter Element,40,Various,185.0,75.0,32 GPM,Absolute,"Water, Chemicals, Fuels, Acids, Solvents, Process Fluids","Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,0.0
KX25-003U-10BB,PDP74LPP090DP1ZFG Private Labl w/7602EAE,PDP74LPP090DP1ZFG Private Labl w/7602EAE,FTC-Filtration Technology,Filter Cartridge,Filter Element,Various,Various,185.0,75.0,8 GPM,Absolute,"Water, Chemicals, Fuels, Acids, Solvents, Process Fluids",,No,0.0,0.0
KZ5,7628345,7628345,Schroeder Industries,Hydraulic Filter,Filter Element,345,Microglass,225.0,150.0,5 GPM,Absolute,Hydraulic,Multi-Industry,No,0.0,0.0
KZ50DISC-PTFE0022P,KZ50DISCPTFE0022P,KZ50DISCPTFE0022P,,Filter Cartridge,Filter,,Various,180.0,75.0,5 GPM,Absolute,,,No,0.0,0.0
KZ50G10,QP14020,KZ50G10,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
